X,Y,FID,OBJECTID_1,OBJECTID_2,Objectid,Titular,Cod_post,Telefono,Clave_far,Cod_nuc,Nucleo,Pop_nuc,Cod_es,Ent_sing,Pop_ent,Cod_mun,Municipio,Provincia,Zf,Area_salud,Horario,Cod_area,Gerencia,Cod_distri,Cod_zbs,X_utm,Y_utm,Posicion,Y_wgs84,X_wgs84,Domicilio
-2.35484202951832,38.9484939729504,299,1897,642,498,JORGE RAFAEL JIMENEZ ROLDAN,02160,967354033,AB-056-F,02043000101,LEZUZA,826,020430001,LEZUZA,826,02043,LEZUZA,ALBACETE,BALAZOTE,ALBACETE, ,1,ALBACETE,1-07,40,"555906,0904","4311258,7957","38.948493973873, -2.35484202951832",38.948493973873,-2.35484202951832,"CALLE LUCIANA, 15"
-1.95359302585836,38.5406950271677,300,1898,643,499,MARTA ARGANDOÑA MARTINEZ,02410,967200196,AB-098-F,02044000501,LIETOR,1027,020440005,LIETOR,1027,02044,LIÉTOR,ALBACETE,HELLIN,ALBACETE, ,1,HELLIN,1-06,86,"591194,2471","4266327,9213","38.5406950280874, -1.95359302585836",38.5406950280874,-1.95359302585836,"CALLE CURA, 5"
-1.80183396641472,39.2359150263188,301,1899,644,500,OCTAVIANO MARTINEZ GARVI,02230, ,AB-181-F,02045000101,MADRIGUERAS,4644,020450001,MADRIGUERAS,4644,02045,MADRIGUERAS,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"603407,4062","4343640,8045","39.2359150272433, -1.80183396641472",39.2359150272433,-1.80183396641472,"CALLE HORNO, 7"
-1.80190998403406,39.2373660379369,302,1900,645,501,JESUS TORRES MERINO,02230,967484341,AB-114-F,02045000101,MADRIGUERAS,4644,020450001,MADRIGUERAS,4644,02045,MADRIGUERAS,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"603398,7151","4343801,7517","39.2373660388614, -1.80190998403406",39.2373660388614,-1.80190998403406,"CALLE ALCALDE LUIS FUENTES, 28"
-1.72248803261615,39.2116490012458,303,1901,646,502,JOSE REOLID ARGANDOÑA,02240,967494115,AB-106-F,02046000101,MAHORA,1430,020460001,MAHORA,1430,02046,MAHORA,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"610293,5355","4341041,3336","39.2116490021702, -1.72248803261615",39.2116490021702,-1.72248803261615,"AVENIDA 1º DE MAYO, 7"
-2.32066599557316,39.2706469909975,304,1902,647,503,MIGUEL ANGEL RODRIGUEZ-SOLIS SEGURA,02620,967450021,AB-115-F,02048000101,MINAYA,1442,020480001,MINAYA,1442,02048,MINAYA,ALBACETE,"RODA,LA",ALBACETE, ,1,ALBACETE,1-07,115,"558600,2387","4347031,1744","39.2706469919223, -2.32066599557316",39.2706469919223,-2.32066599557316,"CALLE RAMBLA, 2"
-2.24073997802129,38.4663930410411,305,1903,648,504,NURIA SERRANO JIMENEZ,02440,967437019,AB-138-F,02049001101,MOLINICOS,450,020490011,MOLINICOS,450,02049,MOLINICOS,ALBACETE,ELCHE DE LA SIERRA,ALBACETE, ,1,HELLIN,1-05,80,"566237,0531","4257837,3695","38.4663930419602, -2.24073997802129",38.4663930419602,-2.24073997802129,"CALLE NUEVA, 17"
-1.32685007192191,38.7863921665313,306,1904,649,505,FERNANDO JOSE GALLAR GRAMAGE,02650,967336002,AB-067-F,02051000101,MONTEALEGRE DEL CASTILLO,2056,020510001,MONTEALEGRE DEL CASTILLO,2056,02051,MONTEALEGRE DEL CASTILLO,ALBACETE,BONETE,ALBACETE, ,1,ALMANSA,1-03,50,"645320,0912","4294402,0839","38.7863921674528, -1.32685007192191",38.7863921674528,-1.32685007192191,"CALLE ALCALDE SINFORIANO MONTES, 51"
-1.78851202119319,39.1787819984725,307,1905,650,506,LUIS FERNANDEZ GARRIDO Y JOSE PABLO FERNANDEZ LOPEZ,02220,967493673,AB-155-F,02052000101,MOTILLEJA,660,020520001,MOTILLEJA,660,02052,MOTILLEJA,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"604641,9493","4337315,472","39.1787819993966, -1.78851202119319",39.1787819993966,-1.78851202119319,"CALLE NUEVA, 2"
-2.48119902931478,39.0402279812822,308,1906,651,507,Mª TRINIDAD MARTINEZ MARTINEZ,02612,967372106,AB-116-F,02053000101,MUNERA,3422,020530001,MUNERA,3422,02053,MUNERA,ALBACETE,MUNERA,ALBACETE, ,1,VILLARROBLEDO,1-08,92,"544898,5645","4321368,7779","39.0402279822054, -2.48119902931478",39.0402279822054,-2.48119902931478,"CALLE MAYOR, 17"
-2.48244896531356,39.0396719793771,309,1907,652,508,LUIS GARCIA MORENO,02612,967372286,AB-117-F,02053000101,MUNERA,3422,020530001,MUNERA,3422,02053,MUNERA,ALBACETE,MUNERA,ALBACETE, ,1,VILLARROBLEDO,1-08,92,"544790,7418","4321306,4606","39.0396719803004, -2.48244896531357",39.0396719803004,-2.48244896531357,"PLAZA DE LA CONSTITUCION, 4"
-1.71914196266823,39.2810020291479,310,1908,653,509,ALFONSO JOSE CUENCA LLORET,02246,967482187,AB-159-F,02054000101,NAVAS DE JORQUERA,528,020540001,NAVAS DE JORQUERA,528,02054,NAVAS DE JORQUERA,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"610473,5505","4348742,3061","39.2810020300727, -1.71914196266823",39.2810020300727,-1.71914196266823,"CALLE SAN ANTONIO, 1"
-2.30337503525459,38.1465280250339,311,1909,654,510,FRANCISCO JAVIER SANCHEZ MARTINEZ,02530,967438084,AB-136-F,02055000901,NERPIO,712,020550009,NERPIO,712,02055,NERPIO,ALBACETE,NERPIO,ALBACETE, ,1,HELLIN,1-05,95,"561040,2747","4222302,0226","38.1465280259506, -2.30337503525459",38.1465280259506,-2.30337503525459,"CALLE CAÑOS, 5"
-1.49894700631909,38.6158400149722,312,1910,655,511,MIGUEL ANGEL Y CAMILO SALAS GAUDE,02652,967323035,AB-099-F,02056000101,ONTUR,1934,020560001,ONTUR,1934,02056,ONTUR,ALBACETE,ONTUR,ALBACETE, ,1,HELLIN,1-06,100,"630682,0699","4275215,8222","38.6158400158924, -1.49894700631909",38.6158400158924,-1.49894700631909,"CALLE FLORIDA, 26"
-2.74446896624642,38.9622489854254,313,1911,656,512,MANUEL MIGUEL DE AVILES DE AVILES,02611, ,AB-225-F,02057000201,OSSA DE MONTIEL,2134,020570002,OSSA DE MONTIEL,2194,02057,OSSA DE MONTIEL,ALBACETE,OSSA DE MONTIEL,ALBACETE, ,1,VILLARROBLEDO,1-08,105,"522138,6489","4312618,369","38.9622489863481, -2.74446896624642",38.9622489863481,-2.74446896624642,"CALLE ALVAREZ QUINTERO, 86"
-2.34582800827648,38.5985850133524,314,1912,657,513,CARLOS PORTELA VICENTE,02136,967290145,AB-150-F,02058000601,PATERNA DEL MADERA,276,020580006,PATERNA DEL MADERA,276,02058,PATERNA DEL MADERA,ALBACETE,BOGARRA,ALBACETE, ,1,ALBACETE,1-02,45,"556964,8486","4272435,5481","38.5985850142726, -2.34582800827648",38.5985850142726,-2.34582800827648,"CALLE SAN CRISTOBAL, 12"
-2.10003398789692,38.8073200238002,315,1913,664,520,MARIA ISABEL ABELLAN MAXIA,02327,967358248,AB-142-F,02065000201,POZUELO,428,020650002,POZUELO,428,02065,POZUELO,ALBACETE,BALAZOTE,ALBACETE, ,1,ALBACETE,1-07,40,"578141,2487","4295779,6565","38.8073200247218, -2.10003398789692",38.8073200247218,-2.10003398789692,"CALLE SAN PEDRO, 14"
-1.49067312372254,39.1753387700777,316,1914,665,521,BRAULIA MATEOS CARBONERO,02249,967471232,AB-161-F,02066000101,RECUEJA (LA),221,020660001,RECUEJA (LA),221,02066,LA RECUEJA,ALBACETE,CASAS DE JUAN NUÑEZ,ALBACETE, ,1,ALBACETE,1-04,60,"630375,1596","4337319,307","39.1753387710018, -1.49067312372254",39.1753387710018,-1.49067312372254,"CALLE PUENTE, 2"
-2.42052104204081,38.49970596863,317,1915,666,522,CARLOS INIESTA MARTÍNEZ,02450,967435080,AB-143-F,02067000401,RIOPAR,1123,020670004,RIOPAR,1132,02067,RIÓPAR,ALBACETE,RIOPAR,ALBACETE, ,1,HELLIN,1-02,110,"550529,734","4261419,8703","38.4997059695494, -2.42052104204081",38.4997059695494,-2.42052104204081,"CALLE HUERTAS, 18"
-2.44861404077318,38.757036961883,318,1916,667,523,AMELIA ENDRINO PALOMARES,02340,967388293,AB-134-F,02068000301,ROBLEDO,248,020680003,ROBLEDO,248,02068,ROBLEDO,ALBACETE,ALCARAZ,ALBACETE, ,1,ALBACETE,1-02,30,"547908,4955","4289959,5911","38.7570369628042, -2.44861404077319",38.7570369628042,-2.44861404077319,"CALLE HUERTAS, 33"
-3.08988202497272,39.1288700118455,319,1917,668,524,PETRA RUIZ PEINADO LOPEZ DE LA REINA,13710,926521281,CR-028-F,13019000101,ARGAMASILLA DE ALBA,6846,130190001,ARGAMASILLA DE ALBA,6846,13019,ARGAMASILLA DE ALBA,CIUDAD REAL,ARGAMASILLA DE ALBA,LA MANCHA-CENTRO, ,2,TOMELLOSO,2-02,185,"492231,0953","4331081,4309","39.1288700127694, -3.08988202497272",39.1288700127694,-3.08988202497272,"ESPAÑA, 3"
-3.09151897502438,39.1280460070083,320,1918,669,525,CELIA GALDON MARTINEZ,13710,926521146,CR-029-F,13019000101,ARGAMASILLA DE ALBA,6846,130190001,ARGAMASILLA DE ALBA,6846,13019,ARGAMASILLA DE ALBA,CIUDAD REAL,ARGAMASILLA DE ALBA,LA MANCHA-CENTRO, ,2,TOMELLOSO,2-02,185,"492089,5142","4330990,1295","39.1280460079321, -3.09151897502438",39.1280460079321,-3.09151897502438,"LA SOLANA, 2"
-2.00119604154429,38.726946011943,321,1919,658,514,JOSE LUIS GARCIA PEREZ Y CRISTINA GARCIA GARCIA,02120,967298053,AB-083-F,02060000701,PEÑAS DE SAN PEDRO,1066,020600007,PEÑAS DE SAN PEDRO,1174,02060,PEÑAS DE SAN PEDRO,ALBACETE,ALCADOZO,ALBACETE, ,1,ALBACETE,1-01,27,"586820,5853","4286949,6538","38.7269460128641, -2.00119604154429",38.7269460128641,-2.00119604154429,"CALLE FUENTE, 7"
-1.5563839702381,38.8281090167304,322,1921,660,516,ELISA PALOU CARRION,02692,967286110,AB-128-F,02061000201,PETROLA,543,020610002,PETROLA,543,02061,PÉTROLA,ALBACETE,CHINCHILLA DE MONTE-ARAGON,ALBACETE, ,1,ALBACETE,1-01,75,"625310,0013","4298691,8437","38.8281090176522, -1.5563839702381",38.8281090176522,-1.5563839702381,"CALLE EJIDOS, 49"
-2.60224897635579,38.7009930076503,323,1922,661,517,ISABEL RUIZ DE LA FUENTE GARCIA,02311,967392089,AB-144-F,02062000101,POVEDILLA,388,020620001,POVEDILLA,388,02062,POVEDILLA,ALBACETE,ALCARAZ,ALBACETE, ,1,ALBACETE,1-02,30,"534586,5095","4283671,3711","38.7009930085712, -2.60224897635579",38.7009930085712,-2.60224897635579,"CALLE ALBACETE, 5"
-1.91144497543805,38.7197790056011,324,1923,662,518,TERESA EMILIA CANO VERDEJO,02141,967205053,AB-084-F,02063000501,POZOHONDO,1019,020630005,POZOHONDO,1019,02063,POZOHONDO,ALBACETE,ALCADOZO,ALBACETE, ,1,ALBACETE,1-01,27,"594631,8076","4286243,2476","38.7197790065221, -1.91144497543805",38.7197790065221,-1.91144497543805,"AVENIDA DE LA MANCHA, 13"
-1.50549296876057,39.0763640136265,325,1924,663,519,Mª ELENA GAUDE CAZAÑA,02154,967406467,AB-158-F,02064000101,POZO-LORENTE,391,020640001,POZO-LORENTE,391,02064,POZO-LORENTE,ALBACETE,CASAS DE JUAN NUÑEZ,ALBACETE, ,1,ALBACETE,1-04,60,"629275,8072","4326313,7613","39.07636401455, -1.50549296876057",39.07636401455,-1.50549296876057,"CALLE ALMANSA, 14"
-3.32349796490153,39.9017800145122,326,1925,819,1120,MARIA GONZALEZ PITARCH,45310,925152253,TO-149-F,45198000101,VILLATOBAS,2595,451980001,VILLATOBAS,2595,45198,VILLATOBAS,TOLEDO,NOBLEJAS,TOLEDO, ,7,TOLEDO,7-02,760,"472346,7613","4416905,9316","39.9017800154408, -3.32349796490153",39.9017800154408,-3.32349796490153,"PLAZA ENCOMIENDA, 3"
-3.91756672292299,40.1418998572545,327,1926,820,1121,MARIA VICTORIA DEL VIGO MORALEDA,45215,925559023,TO-223-F,45199000101,VISO DE SAN JUAN (EL),3314,451990001,VISO DE SAN JUAN (EL),3314,45199,EL VISO DE SAN JUAN,TOLEDO,ILLESCAS,TOLEDO, ,7,TOLEDO,7-03,720,"421838,5747","4443910,4087","40.1418998581844, -3.91756672292299",40.1418998581844,-3.91756672292299,"CALLE CARRERA, 27"
-3.87287702670265,39.5797179841029,328,1927,821,1122,Mª CARMEN GARCIA ANDRES,45470,925320007,TO-150-F,45200000501,YEBENES (LOS),5624,452000005,YEBENES (LOS),5624,45200,LOS YÉBENES,TOLEDO,"YEBENES,LOS",TOLEDO, ,7,TOLEDO,7-01,885,"425036,1472","4381475,5633","39.5797179850296, -3.87287702670265",39.5797179850296,-3.87287702670265,"CALLE ARROYADA, 8, S/N"
-3.87071948376766,39.5815839177806,329,1928,822,1123,GLORIA GARCÍA MORA,45470,925320022,TO-151-F,45200000501,YEBENES (LOS),5624,452000005,YEBENES (LOS),5624,45200,LOS YÉBENES,TOLEDO,"YEBENES,LOS",TOLEDO, ,7,TOLEDO,7-01,885,"425223,448","4381680,8567","39.5815839187073, -3.87071948376766",39.5815839187073,-3.87071948376766,"PZA. CONSTITUCIÓN, 20"
-3.93965795897597,39.8674500246794,330,1929,823,1222,MARIA ANGELES CARBAJO NUÑEZ,45007, ,TO-380-F,45168000102,POLIGONO SANTA MARIA DE BENQUERENCIA,22811,451680001,TOLEDO,85085,45168,TOLEDO,TOLEDO,TOLEDO-3-STA Mª BENQUERENCIA,TOLEDO, ,7,TOLEDO,7-04,845,"419635,5562","4413468,0813","39.8674500256079, -3.93965795897598",39.8674500256079,-3.93965795897598,"AVDA. RIO BOLADIEZ, 52"
-4.05475802860559,39.8902599639471,331,1930,824,1223,Mª ISABEL NAVARRO VALENCIA,45005,969294442,TO-382-F,45168000103,TOLEDO,59391,451680001,TOLEDO,85085,45168,TOLEDO,TOLEDO,TOLEDO,TOLEDO, ,7,TOLEDO,7-04,852,"409821,2946","4416109,6237","39.8902599648757, -4.0547580286056",39.8902599648757,-4.0547580286056,"AVENIDA MADROÑO, 6, LOCAL 8"
-4.03101195517866,39.8577030330945,332,1931,825,1224,MARIA INES GARCIA DIAZ,45002,652563833,TO-385-F,45168000103,TOLEDO,59391,451680001,TOLEDO,85085,45168,TOLEDO,TOLEDO,TOLEDO,TOLEDO, ,7,TOLEDO,7-04,835,"411809,8624","4412472,394","39.8577030340229, -4.03101195517866",39.8577030340229,-4.03101195517866,"CALLE REYES CATOLICOS, 10"
-3.01446400414169,39.6734110264154,333,1932,826,1225,PASCUAL ISIDORO GARCIA VISO,45810, ,TO-367-F,45192000101,VILLANUEVA DE ALCARDETE,3062,451920001,VILLANUEVA DE ALCARDETE,3062,45192,VILLANUEVA DE ALCARDETE,TOLEDO,QUINTANAR DE LA ORDEN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-03,795,"498759,4952","4391510,1608","39.6734110273427, -3.01446400414169",39.6734110273427,-3.01446400414169,"CALLE LARA, 17"
-3.20269195440245,39.3936879930614,334,1933,827,1226,MARIA ISABEL RABASA SANROQUE,13600, ,CR-316-F,13005000201,ALCAZAR DE SAN JUAN,29715,130050002,ALCAZAR DE SAN JUAN,29715,13005,ALCÁZAR DE SAN JUAN,CIUDAD REAL,ALCAZAR DE SAN JUAN,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-01,161,"482546,2193","4360485,6358","39.3936879939869, -3.20269195440245",39.3936879939869,-3.20269195440245,"CRIPTANA, 36"
-2.7959760153323,39.2906059785447,335,1934,828,1227,RAMON ALARCON GOZALVEZ,13630, ,CR-317-F,13078000101,SOCUELLAMOS,12098,130780001,SOCUELLAMOS,12098,13078,SOCUÉLLAMOS,CIUDAD REAL,SOCUELLAMOS,LA MANCHA-CENTRO, ,2,TOMELLOSO,2-02,310,"517594,3064","4349046,0842","39.2906059794696, -2.79597601533231",39.2906059794696,-2.79597601533231,"PASEO DE LA CONCORDIA, 66"
-1.91951003859389,38.9183589969886,336,1935,829,1228,PILAR ALAMILLO FRIAS,02040,967273104,AB-166-F,02003000101,AGUAS NUEVAS,1930,020030001,AGUAS NUEVAS,1967,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,20,"593670,1278","4308271,7437","38.918358997911, -1.91951003859389",38.918358997911,-1.91951003859389,"PLAZA DE LOS COLONOS, 13"
-1.92012197266967,38.865986023314,337,1936,830,1229,CONCEPCION JIMENEZ TORRES,02140,967271586,AB-057-F,02003001201,SALOBRAL (EL),985,020030012,SALOBRAL (EL),1008,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,20,"593685,8609","4302459,1169","38.865986024236, -1.92012197266967",38.865986024236,-1.92012197266967,"CTRA LAS PEÑAS DE SAN PEDRO, 7"
-1.86247197515797,39.0040990172474,338,1937,923,263,ARTURO DIAZ LOPEZ,02005,967615494,AB-189-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"598496,2226","4317846,8748","39.0040990181704, -1.86247197515797",39.0040990181704,-1.86247197515797,"CALLE GABRIEL CISCAR, 40"
-1.86395803848775,39.0024720312378,339,1938,924,264,"HERMANAS BUENDIA SANCHEZ, C.B.",02005,967210724,AB-036-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"598369,7973","4317664,7118","39.0024720321608, -1.86395803848775",39.0024720321608,-1.86395803848775,AVENIDA RAMON MENENDEZ PIDAL
-1.85605396847128,38.9847090097773,340,1939,925,277,JOSE JOAQUIN OCHANDO GARVI,02002, ,AB-194-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,24,"599078,9976","4315702,0213","38.9847090107002, -1.85605396847128",38.9847090107002,-1.85605396847128,"CALLE YESTE, 7"
-1.85756395729979,38.9844669534344,341,1940,926,278,JOSEFINA NUÑEZ GARCIA,02002, ,AB-187-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,24,"598948,5484","4315673,5171","38.9844669543572, -1.85756395729979",38.9844669543572,-1.85756395729979,"PLAZA SAN FELIPE NERI, S/N"
-1.85372799701552,38.9887930093106,342,1941,927,279,Mª FELISA MARTINEZ ALVAREZ,02002, ,AB-217-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE,24 HORAS,1,ALBACETE,1-01,24,"599274,754","4316157,7786","38.9887930102334, -1.85372799701552",38.9887930102334,-1.85372799701552,"CALLE TEJARES, 63"
-1.8481089928567,38.984402009233,343,1942,928,280,"ROLDÁN FERNÁNDEZ, C.B",02002,967226365,AB-059-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE,12 HORAS,1,ALBACETE,1-01,1,"599767,5751","4315676,6265","38.9844020101558, -1.8481089928567",38.9844020101558,-1.8481089928567,"CALLE HERMANOS FALCO, 36"
-1.8482847752706,38.9907260887515,344,1943,929,281,ENCARNACION ESCRIVA PARDO,02002, ,AB-190-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,1,"599743,4729","4316378,2522","38.9907260896744, -1.8482847752706",38.9907260896744,-1.8482847752706,"CALLE ALCALDE CONANGLA, 90"
-1.8467899695204,38.989131040682,345,1944,930,282,ADORACION LIANTE GUTIERREZ,02006,967219988,AB-154-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,1,"599875,1751","4316202,8794","38.9891310416049, -1.8467899695204",38.9891310416049,-1.8467899695204,"CALLE JOSE CARBAJAL, 20"
-1.85282599558063,38.9794859621657,346,1945,931,283,CARMEN POLO GOMEZ,02006, ,AB-223-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,24,"599365,887","4315125,9086","38.9794859630885, -1.85282599558063",38.9794859630885,-1.85282599558063,"AVENIDA DE LA MANCHA, 77 - BL"
-1.86090998131629,38.9934200036021,347,1946,932,284,"GARCIA BERZOSA, C.B.",02004,967220374,AB-012-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,10,"598646,3052","4316663,4556","38.993420004525, -1.86090998131629",38.993420004525,-1.86090998131629,"CALLE DIONISIO GUARDIOLA, 59"
-1.85641310608111,39.0014252363139,348,1947,933,1143,JOSE Mª LOPEZ-ESPEJO Y FRANCISCO ANTONIO RODRIGUEZ,02006,967522168,AB-240-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,25,"599024,5901","4317556,7238","39.0014252372369, -1.85641310608111",39.0014252372369,-1.85641310608111,PASEO DE LA CUBA 19-20
-1.84008196348846,38.9785510349079,349,1948,934,1144,JESÚS MARÍA MORENO GÓMEZ,02006,967278780,AB-234-F,02003000201,ALBACETE,165263,020030002,ALBACETE,165785,02003,ALBACETE,ALBACETE,ALBACETE,ALBACETE, ,1,ALBACETE,1-01,1,"600471,1023","4315036,1369","38.9785510358307, -1.84008196348846",38.9785510358307,-1.84008196348846,"AVENIDA JOSE PRAT, 14"
-3.61296800930471,39.466741963069,350,1949,1208,957,ALICIA PERULERO TARJUELO,45700, ,TO-315-F,45053000101,CONSUEGRA,9886,450530001,CONSUEGRA,9886,45053,CONSUEGRA,TOLEDO,CONSUEGRA,TOLEDO, ,7,TOLEDO,7-01,695,"447272,3115","4368752,803","39.466741963995, -3.61296800930471",39.466741963995,-3.61296800930471,"CALLE MORA, 25"
-4.40397802676705,40.1656269669892,351,1950,1209,970,ANA BELEN AREVALO CORPAS,45910,925780024,TO-037-F,45061000101,ESCALONA,1821,450610001,ESCALONA,1821,45061,ESCALONA,TOLEDO,ESCALONA,TOLEDO, ,7,TOLEDO,7-06,705,"380444,8724","4447085,3486","40.1656269679193, -4.40397802676705",40.1656269679193,-4.40397802676705,"PLAZA INFANTE DON JUAN MANUEL, 25"
-4.40568697246972,40.1705869656029,352,1951,1210,971,JOSE LUIS PRADO JIMENEZ,45910,925780742,TO-269-F,45061000101,ESCALONA,1821,450610001,ESCALONA,1821,45061,ESCALONA,TOLEDO,ESCALONA,TOLEDO, ,7,TOLEDO,7-06,705,"380308,0573","4447638,2061","40.170586966533, -4.40568697246972",40.170586966533,-4.40568697246972,"AVENIDA CONSTITUCION, 41"
-4.34775600225111,39.9243980028593,353,1952,1211,972,JOSÉ M.ª ARROYO NOMBELA,45517,925758013,TO-039-F,45062000101,ESCALONILLA,1440,450620001,ESCALONILLA,1440,45062,ESCALONILLA,TOLEDO,"PUEBLA DE MONTALBAN,LA",TOLEDO, ,7,TOLEDO,7-06,780,"384827,283","4420235,6238","39.924398003788, -4.34775600225111",39.924398003788,-4.34775600225111,"CALLE JOSE ANTONIO, 10"
-4.78361397394938,39.6539939886449,354,1953,1212,973,AMALIA N. MANZANARES ALEJANDRE,45650,925703713,TO-041-F,45063000101,ESPINOSO DEL REY,437,450630001,ESPINOSO DEL REY,437,45063,ESPINOSO DEL REY,TOLEDO,"NAVALMORALES,LOS",TALAVERA DE LA REINA, ,6,TALAVERA,6-02,750,"346980,9521","4390875,26","39.653993989572, -4.78361397394938",39.653993989572,-4.78361397394938,"CALLE FERNANDO CADALSO, 14"
-3.76763686542325,40.1053698027523,355,1954,1213,974,FATIMA SARA NEBOT DEL VALLE,45221, ,TO-343-F,45064000101,ESQUIVIAS,5740,450640001,ESQUIVIAS,5740,45064,ESQUIVIAS,TOLEDO,ESQUIVIAS,TOLEDO, ,7,TOLEDO,7-03,710,"434575,2386","4439734,6859","40.105369803682, -3.76763686542325",40.105369803682,-3.76763686542325,"PLAZA DE DON QUIJOTE, 6"
-3.76513698057442,40.1040379771162,356,1955,1214,975,JOSÉ ÁNGEL DORREGO BENÉITEZ,45221,925520067,TO-042-F,45064000101,ESQUIVIAS,5740,450640001,ESQUIVIAS,5740,45064,ESQUIVIAS,TOLEDO,ESQUIVIAS,TOLEDO, ,7,TOLEDO,7-03,710,"434787,0312","4439585,0253","40.104037978046, -3.76513698057442",40.104037978046,-3.76513698057442,"PLAZA MAYOR, 11"
-5.09418003416111,39.6904009710056,357,1956,1215,976,ALBERTO SÁNCHEZ GÓMEZ,45574,925458110,TO-043-F,45065000101,ESTRELLA (LA),183,450650001,ESTRELLA (LA),183,45065,LA ESTRELLA,TOLEDO,ALDEANUEVA DE SAN BARTOLOME,TALAVERA DE LA REINA, ,6,TALAVERA,6-02,655,"320429,2758","4395492,0003","39.690400971933, -5.09418003416111",39.690400971933,-5.09418003416111,"CALLE LUNA, 6"
-4.27232097000973,39.6994210091374,358,1957,1216,977,MILAGROS RICO JEREZ,45164,925400058,TO-155-F,45067000101,GALVEZ,2986,450670001,GALVEZ,2986,45067,GÁLVEZ,TOLEDO,MENASALBAS,TOLEDO, ,7,TOLEDO,7-05,730,"390918,7026","4395170,4558","39.6994210100648, -4.27232097000973",39.6994210100648,-4.27232097000973,"PLAZA GARRIDO, 9"
-4.64676703375699,40.1001820057683,359,1958,1217,978,TERESA MUÑOZ VAZQUEZ,45643,925862406,TO-278-F,45068000101,GARCIOTUM,216,450680001,GARCIOTUN,216,45068,GARCIOTUN,TOLEDO,CASTILLO DE BAYUELA,TALAVERA DE LA REINA, ,6,TALAVERA,6-03,685,"359634,7691","4440176,035","40.100182006698, -4.64676703375699",40.100182006698,-4.64676703375699,"CALLE STA.ANA, 19"
-4.30284696141235,39.9679070075935,360,1959,1218,979,Mª CRISTINA MORENO NUÑEZ,45518,925760903,TO-047-F,45069000101,GERINDOTE,2518,450690001,GERINDOTE,2518,45069,GERINDOTE,TOLEDO,TORRIJOS,TOLEDO, ,7,TOLEDO,7-06,855,"388735,6318","4425007,8924","39.9679070085225, -4.30284696141235",39.9679070085225,-4.30284696141235,"CTRA TORRIJOS, 15"
-4.148278994292,39.8113149704092,361,1960,1219,980,ELENA DE LAS HERAS GÓMEZ,45160,925291374,TO-048-F,45070000101,GUADAMUR,1765,450700001,GUADAMUR,1765,45070,GUADAMUR,TOLEDO,POLAN,TOLEDO, ,7,TOLEDO,7-05,775,"401712,8013","4407446,0071","39.8113149713374, -4.148278994292",39.8113149713374,-4.148278994292,"CALLE ANDRES HORNILLOS, 4"
-3.47343695934363,39.787910966652,362,1961,1220,981,FRANCISCO HERNANDEZ NUÑO DE LA ROSA,45760,925138110,TO-261-F,45071000101,GUARDIA (LA),2163,450710001,GUARDIA (LA),2163,45071,LA GUARDIA,TOLEDO,TEMBLEQUE,TOLEDO, ,7,TOLEDO,7-02,830,"459462,7285","4404325,0224","39.78791096758, -3.47343695934363",39.78791096758,-3.47343695934363,"CALLE ANCHA, 4"
